date,city,permit_type,permit_number,address,description
N/A,houston,Apartments,3602,2311  WESTHEIMER RD,"Project: 33,678 SF HI-RISE APTS BUILDOUT(5/XX)1-12-1-R2-B'15IBC 100%SPK, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,3603,2311  WESTHEIMER RD,"Project: 33,678 SF HI-RISE APTS BUILDOUT(6/XX)1-12-1-R2-B'15IBC 100%SPK, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,3604,2311  WESTHEIMER RD,"Project: 33,678 SF HI-RISE APTS BUILDOUT(7/XX)1-12-1-R2-B'15IBC 100%SPK, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,3605,2311  WESTHEIMER RD,"Project: 33,678 SF HI-RISE APTS BUILDOUT(8/14)1-12-1-R2-B'15IBC 100%SPK, Dwellings: 24, Buildings: 1"
N/A,houston,Apartments,3606,2311  WESTHEIMER RD,"Project: 28,627 SF SF HI-RISE APTS BUILDOUT(9/14)1-12-1-R2-B'15IBC 100%SPK, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,3607,2311  WESTHEIMER RD,"Project: 76,600 SF SHELL/CORE (10/14) 1-12-1-SH-B '15IBC 100%SPK, Dwellings: 1, Buildings: 1"
N/A,houston,Apartments,3608,1717  BISSONNET ST,"Project: BUILDOUT,35,707 SF APT/AMENITY (LEVEL 4) 1-20-1-R2/A3-A 15 IBC, Dwellings: 6, Buildings: 1"
N/A,houston,Duplex,3609,3604  DENNIS ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3610,7629  SUNDOWN DR,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3611,6412  BACHER ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3612,5120  RICKY ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3613,3626  GLENROSE ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3614,9746  GARCROFT ST,"Project: DUPLEX RES. - NO GARAGE - (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3615,9748  GARCROFT ST,"Project: DUPLEX RES. - NO GARAGE - (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3616,6018  MARWOOD DR,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3617,4114  CASTOR ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3618,8404  TATE ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3619,9313  HILLIS ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3620,6910  KASSARINE PASS ST,"Project: REMODEL CONVERSION TO DUPLEX - NO GARAGE (1-1-5-R3-B) 15 IRC/IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3621,8213  BARLOW ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (M # 23069865), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3622,9315  HILLIS ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3623,6010  BOBBY BURNS ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3624,3805  ARBOR ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3625,8346  TIDWELL RD,"Project: DUPLEX RES. - NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3626,6801  HAIGHT ST,"Project: DUPLEX RES. - NO GARAGE - (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3627,7933  LITTLE ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3628,1022  CLINTON PARK ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3629,8130  RICHLAND DR,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3630,3216  WIMBERLY ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3631,3414  GOODHOPE ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3632,3925  DAVENPORT ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,New Single Family Dwelling,3633,8447  JUTLAND RD,"Project: DUPLEX NO GARAGE (REPEAT - TWINY A ) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,New Single Family Dwelling,3634,8445  JUTLAND RD,"Project: DUPLEX NO GARAGE (REPEAT TWINY A & B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Apartments,3635,5016  LARKIN ST,"Project: (M/3) 41,402 SF APARTMENT BLDG (36 UNITS) 1-5-3-R2-A 12IBC SP/FA, Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,3636,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (M/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3637,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (2/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3638,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (3/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3639,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (4/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3640,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (5/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3641,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (6/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3642,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (7/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3643,3522  MANSFIELD ST,"Project: 4302 SF NEW APARTMENTS 1-2-5-R2-B (8/8) '12IBC, Dwellings: 4, Buildings: 1"
N/A,houston,Apartments,3644,1887  ENNIS ST,"Project: 28,919 SF. NEW SENIOR APTS. 1-4-5-R2-A '15IBC SPK M/2, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,3645,1887  ENNIS ST,"Project: 93,762 SF. NEW SENIOR APTS. 1-4-5-R2-A '15IBC 100%SPK 2/2, Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,3646,1690  NORTH LOOP ,"Project: NEW 160001 SF APARTMENT BUILDING 1-4-5-R2-A 15IBC SP/FA (M/4), Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,3647,1690  NORTH LOOP ,"Project: NEW 91904 SF APARTMENT BUILDING 1-4-5-R2-A 15IBC SP/FA (2/4), Dwellings: 0, Buildings: 1"
N/A,houston,Apartments,3648,1690  NORTH LOOP ,"Project: NEW 74206 SF APARTMENT BUILDING 1-4-5-R2-A 15IBC SP/FA (3/4), Dwellings: 0, Buildings: 1"
N/A,houston,Duplex,3649,4006  ALEDO ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3650,5519  OSPREY DR,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3651,7846  LAURA KOPPE RD,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3652,5214  JEZEBEL ST,"Project: DUPLEX RES. - NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3653,3617  NITA ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3654,3462  MOUNT PLEASANT ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3655,5420  LYNNFIELD ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3656,8203  MOONBEAM ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3657,8205  MOONBEAM ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3658,4837  PAULA ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3659,3821  EASY ST,"Project: DUPLEX RES. - NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3660,5409  CHENNAULT RD,"Project: DUPLEX RES. - NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3661,8050  TAREYTON LN,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3662,9241  SEEKER ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3663,4346  PHLOX ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3664,7234  SAINT AUGUSTINE ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3665,421  MISSISSIPPI ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3666,7936  HIRSCH RD,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3667,9702  PELSEY ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3668,407  ARMSTRONG ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3669,4131  MALLOW ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (M OF 2), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3670,4133  MALLOW ST,"Project: DUPLEX RES W/ATT GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (M # 23087724), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3671,6814  KEATS AVE,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3672,9018  HOLLOCK ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3673,10042  COMANCHE LN,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (MST OF 5), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3674,10119  GROVER LN,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (M#23090573), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3675,10103  GROVER LN,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (M#23090573), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3676,10055  GROVER LN,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (M#23090573), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3677,10107  GROVER LN,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC (M#23090573), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3678,4421  CRANE ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3679,4512  LEE ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3680,8207  GLADSTONE ST,"Project: DUPLEX RES. - NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3681,8410  SUNNYHILL ST,"Project: S.F. RES.- NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC (MASTER OF 2), Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3682,7903  ROCK ROSE ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3683,7514  POINTER ST,"Project: DUPLEX RES W/ATT. GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3684,10123  GROVER LN,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3685,5008  WILMINGTON ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3686,5010  WILMINGTON ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3687,9120  EVERGLADE DR,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3688,5825  BALBO ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3689,9240  CULVER ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3690,7966  TATE ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3691,5328  WENDA ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Duplex,3692,5017  RAPIDO RD,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
N/A,houston,Apartments,3693,6168  SOUTH LOOP EAST ,"Project: (M/3) 7,350 SQ FT NEW APARTMENTS 1-2-5-R2-B '12 IBC, Dwellings: 12, Buildings: 1"
N/A,houston,Apartments,3694,14703  EAGLE VISTA  DR,"Project: NEW 159152 SF APARTMENT BUILDING 1-5-3-R2-A 15IBC SP/FA (M/3), Dwellings: 103, Buildings: 1"
N/A,houston,Apartments,3695,10420  HARTSOOK ST,"Project: (M/5) 28,491 SF NEW APARTMENTS BLDG1 1-3-5-R2-A '15IBC NFPA-13, Dwellings: 27, Buildings: 1"
N/A,houston,Apartments,3696,10420  HARTSOOK ST,"Project: (2/5) 31,336 SF NEW APARTMENTS BLDG2 5-3-5-R2-A '15IBC NFPA-13, Dwellings: 36, Buildings: 1"
N/A,houston,Apartments,3697,10420  HARTSOOK ST,"Project: (3/5) 28,308 SF NEW APARTMENTS BLDG3 5-3-5-R2-A '15IBC NFPA-13, Dwellings: 33, Buildings: 1"
N/A,houston,Apartments,3698,13420  ELLA BLVD,"Project: (M/6) 65,406 SF NEW APT BLD.C W/STWRK 1-3-5-R2-A '15IBC SPK 13R/FA, Dwellings: 60, Buildings: 1"
N/A,houston,Apartments,3699,13420  ELLA BLVD,"Project: (2/6) 42,408 SF NEW APRTMNT BLD-B 1-3-5-R2-A '15 IBC SPK 13R/FA, Dwellings: 39, Buildings: 1"
N/A,houston,Apartments,3700,13420  ELLA BLVD,"Project: (3/6) 61,912 SF NEW APTS BLD.A 1-3-5-R2/A3-A '15 IBC SPK 13R/FA, Dwellings: 47, Buildings: 1"
N/A,houston,Apartments,3701,3122  LEELAND ST,"Project: 69,589 SF APARTMENT BLDG 1-4-5-R2-A '15 IBC SPK/FA NFPA13 (3/5), Dwellings: 80, Buildings: 1"
N/A,houston,Apartments,3702,3122  LEELAND ST,"Project: 105,487 SF APARTMENT BLDG 1-4-5-R2-A '15 IBC SPK/FA NFPA13 (5/5), Dwellings: 132, Buildings: 1"
N/A,houston,Apartments,3703,3122  LEELAND ST,"Project: 69,514 SF APARTMENT BLDG 1-4-5-R2-A '15 IBC SPK/FA NFPA13 (4/5), Dwellings: 72, Buildings: 1"
2024-01-30,houston,Duplex,3704,7608  DE PRIEST ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 12 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-25,houston,Duplex,3705,5405  DICKSON ST,"Project: S.F. RES W/ATT. GARAGE (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-25,houston,Duplex,3706,5407  DICKSON ST,"Project: S.F. RES W/ATT. GARAGE (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-25,houston,Duplex,3707,5409  DICKSON ST,"Project: S.F. RES W/ATT. GARAGE (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-08,houston,Duplex,3708,1512  BARBEE ST,"Project: DUPLEX RES. W/ATT. CARPORT (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-03,houston,Duplex,3709,7809  SANDY ST,"Project: DUPLEX RES. - NO GARAGE - (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-03,houston,Duplex,3710,7813  SANDY ST,"Project: DUPLEX RES. - NO GARAGE - (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-02,houston,Duplex,3711,3433  LYDIA ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-03,houston,Duplex,3712,9243  SEEKER ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-15,houston,Duplex,3713,4507  WILLOWBROOK BLVD,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-09,houston,Duplex,3714,5839  SOUTHWELL ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-04,houston,Duplex,3715,7330  SAINT LO RD,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-22,houston,Duplex,3716,8350  TIDWELL RD,"Project: DUPLEX RES. - NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-04,houston,Duplex,3717,7802  CRESTVIEW DR,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-03,houston,Duplex,3718,7804  CRESTVIEW DR,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-03,houston,Duplex,3719,8713  SOUTHWARK ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-08,houston,Duplex,3720,19115  SEARS DR,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-29,houston,Duplex,3721,6254  CRESTMONT ST,"Project: DUPLEX RES. W/ATT. GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-03,houston,Duplex,3722,4507  WHITE ROCK ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-10,houston,Duplex,3723,6502  TADLOCK LN,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-05,houston,Duplex,3724,5212  INA ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-16,houston,Duplex,3725,5019  EDFIELD ST,"Project: DUPLEX RES W/ATT. GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-03,houston,Duplex,3726,8711  SOUTHWARK ST,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-08,houston,Duplex,3727,5330  WENDA ST,"Project: DUPLEX RES. W/ATT. CARPORT (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-29,houston,Duplex,3728,9609  ASHVILLE DR,"Project: DUPLEX RES. - NO GARAGE - (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-24,houston,Duplex,3729,7105  WEYBURN ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-25,houston,Duplex,3730,8211  GLADSTONE ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-01,houston,Apartments,3731,5262  ELLA BLVD,"Project: 8,184 SQ FT NEW APARTMENTS 1-3-5-R2-B '12 IBC 100% SPK, Dwellings: 5, Buildings: 1"
2024-01-28,houston,Duplex,3732,8047  JEFFERY ST,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-28,houston,Duplex,3733,19307  SEARS DR,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-30,houston,Duplex,3734,8121  LAURA KOPPE RD,"Project: DUPLEX RES. - NO GARAGE (1-2-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-13,houston,Duplex,3735,9321  CADDO RD,"Project: DUPLEX RES - NO GAR - (REPEAT - 2463) 12 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-26,houston,Duplex,3736,7818  HANFRO LN,"Project: DUPLEX RES. - NO GARAGE - (1-2-5-R3-B) 12 IRC/15 IECC (M OF 2), Dwellings: 2, Buildings: 1"
2024-02-26,houston,Duplex,3737,7818  HANFRO LN,"Project: DUPLEX RES. -NO GARAGE- (1-2-5-R3-B) 12 IRC/15 IECC (M # 21061798), Dwellings: 2, Buildings: 1"
2024-02-11,houston,Duplex,3738,3047  HICKS ST,"Project: S.F RES W/ATT. GARAGE (1-3-5-R3-B) 12 IRC/15 IECC (MST OF 2), Dwellings: 2, Buildings: 1"
2024-02-12,houston,Duplex,3739,3049  HICKS ST,"Project: S.F RES W/ATT.GARAGE(1-3-5-R3-B) 12 IRC/15 IECC (M #23031903), Dwellings: 2, Buildings: 1"
2024-01-18,houston,Apartments,3740,6213  TIDWELL RD,"Project: 6400 SF NEW APARTMNTS W/SITEWRK (M/3) 1-2-5-R2-B NFPA 13R, Dwellings: 8, Buildings: 1"
2024-02-25,houston,Duplex,3741,12651  POWELL LN,"Project: DUPLEX RES. W/DET. GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-15,houston,Duplex,3742,4645  LARKSPUR ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-13,houston,Duplex,3743,10004  HADDICK ST,"Project: DUPLEX RES. - NO GARAGE - (1-3-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-15,houston,Duplex,3744,4661  CLOVER ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-07,houston,Duplex,3745,7926  GLADSTONE ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-07,houston,Duplex,3746,7922  GLADSTONE ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-02-05,houston,Duplex,3747,3453  MAINER ST,"Project: DUPLEX RES. - NO GARAGE (1-1-5-R3-B) 15 IRC/15 IECC, Dwellings: 2, Buildings: 1"
2024-01-11,houston,Apartments,3748,6213  TIDWELL RD,"Project: 6400 SF NEW APARTMENTS (2/3) 1-2-5-R2-B NFPA 13R, Dwellings: 8, Buildings: 1"
2024-01-11,houston,Apartments,3749,6213  TIDWELL RD,"Project: 6400 SF NEW APARTMENTS (3/3) 1-2-5-R2-B NFPA 13R, Dwellings: 8, Buildings: 1"
